cert,bank_name,address,city,state,zip,deposit,branch_name,established_date,latitude,longitude,county,risk_score,risk_rating
22858,United Bank,2401 Mount Vernon Ave,FAIRFAX,Virginia,22030,51309,Del Ray Branch 16 Branch,2005-06-30,38.827073,-77.05860699,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",911 S Elmora Ave,MCLEAN,Virginia,22102,39917,Elizabeth Branch,2011-06-30,40.651456,-74.221229,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,8323 Sudley Rd,FAIRFAX,Virginia,22030,211857,Manassas West Branch 18 Branch,2005-06-30,38.77561163,-77.50234461,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",211 Dyckman St,MCLEAN,Virginia,22102,14062,Nyc - Dyckman Branch,2010-12-06,40.86511298,-73.92689897,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,"7830 Backlick Rd, Ste 101",FAIRFAX,Virginia,22030,56315,Newington Branch 19 Branch,2006-01-18,38.74554294,-77.18835567,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",557 Melrose Ave,MCLEAN,Virginia,22102,32457,Hub Branch,2010-12-13,40.81639111,-73.91780796,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1996 Segnette Blvd,MCLEAN,Virginia,22102,50948,Bayou Segnette Branch,2010-12-20,29.90710398,-90.16260704,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",8110 Fletcher St,MCLEAN,Virginia,22102,308550,Tyson'S International Branch,2009-07-30,38.91755832,-77.2258154,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",8092 Crescent Park Dr,MCLEAN,Virginia,22102,31608,Madison CrescentGainesville Branch,2009-07-30,38.78331045,-77.66503149,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",521 Fletcher Dr,MCLEAN,Virginia,22102,801166,Northrock Shopping CtrWarrenton Branch,2009-07-30,38.72764799,-77.79387802,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association","4238 Wilson Blvd, Ste 1145",MCLEAN,Virginia,22102,132970,Ballston Common Mall Branch,2009-07-30,38.87939099,-77.11041503,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",13236 Gateway Center Dr,MCLEAN,Virginia,22102,167598,Virginia Gateway Branch,2009-07-30,38.79698075,-77.60562986,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",7995 Vincent Rd,MCLEAN,Virginia,22102,83021,Denham Springs Branch,1980-06-11,30.44608701,-90.955954,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",8845 Branch Ave,MCLEAN,Virginia,22102,278787,Clinton Crossing Branch,2009-07-30,38.76758872,-76.89004424,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",29741 Walker Rd S,MCLEAN,Virginia,22102,90338,Walker Branch,1966-02-26,30.486274,-90.86266401,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",6090 Daybreak Cir,MCLEAN,Virginia,22102,219303,Clarksville Branch,2009-07-30,39.21048199,-76.938108,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1700 K St Nw,MCLEAN,Virginia,22102,802667,K Street Branch,2005-03-31,38.90218352,-77.03983547,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association",901 Central Park Ave,TYSONS,Virginia,22102,913679,Scarsdale Wealth Center Branch,1981-03-14,40.99282926,-73.82109916,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",7501 Leesburg Pike,MCLEAN,Virginia,22102,120431,Idylwood Plaza Branch,2004-10-21,38.90257064,-77.20380477,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association",2950 Aventura Blvd,TYSONS,Virginia,22102,429142,Aventura Blvd Wealth Center Branch,1979-08-27,25.96006301,-80.14109002,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",11241 Georgia Ave,MCLEAN,Virginia,22102,442102,WheatonGeorgia Avenue Branch,1996-05-23,39.03993801,-77.05096597,Fairfax,94.5911549475024,Relatively Moderate
58243,John Marshall Bank,"2300 Wilson Blvd, Ste 120",RESTON,Virginia,20190,279797,Arlington Branch,2009-04-06,38.89054601,-77.08710303,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",10707 Connecticut Ave,MCLEAN,Virginia,22102,145486,Kensington Branch,1996-02-24,39.03129702,-77.07466404,Fairfax,94.5911549475024,Relatively Moderate
58243,John Marshall Bank,"1625 K St Nw, Ste 1050",RESTON,Virginia,20190,56441,District Of Columbia Branch,2010-02-04,38.90293069,-77.03741193,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",6790 Richmond Hwy,MCLEAN,Virginia,22102,75433,Beacon Mall Branch,1994-07-01,38.7700054,-77.08242392,Fairfax,94.5911549475024,Relatively Moderate
58243,John Marshall Bank,640 Franklin St,RESTON,Virginia,20190,314320,Alexandria Branch,2013-05-27,38.79782598,-77.04790397,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",18104 Town Center Dr,MCLEAN,Virginia,22102,192860,Town Center Branch,1991-03-01,39.151678,-77.06265797,Fairfax,94.5911549475024,Relatively Moderate
58243,John Marshall Bank,"8229 Boone Blvd, Ste 102",RESTON,Virginia,20190,141688,Tysons Corner Branch,2018-10-01,38.91541847,-77.23105426,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",10800 Baltimore Ave,MCLEAN,Virginia,22102,106070,Beltsville Branch,1991-03-01,39.03180547,-76.91245845,Fairfax,94.5911549475024,Relatively Moderate
58243,John Marshall Bank,"12701 Marblestone Dr, Ste 150",RESTON,Virginia,20190,236184,Woodbridge Branch,2018-12-03,38.67796116,-77.35182768,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1808 N 18th St,MCLEAN,Virginia,22102,115856,Monroe Main Office,1988-11-21,32.52712401,-92.11534002,Fairfax,94.5911549475024,Relatively Moderate
58595,"Chain Bridge Bank, National Association",1445a Laughlin Ave,MCLEAN,Virginia,22101,1303526,"Chain Bridge Bank, National Association",2007-08-06,38.93234752,-77.17768073,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",246 Maple Ave E,MCLEAN,Virginia,22102,100325,Vienna Branch,1990-03-01,38.90479868,-77.26184635,Fairfax,94.5911549475024,Relatively Moderate
58696,FVCbank,11325 Random Hills Rd,FAIRFAX,Virginia,22030,1235720,Fvcbank,2007-11-27,38.85550747,-77.3377843,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1439 Chain Bridge Rd,MCLEAN,Virginia,22102,161709,Chain Bridge Rd Branch,1990-03-01,38.93291791,-77.17830418,Fairfax,94.5911549475024,Relatively Moderate
58696,FVCbank,"7900 Sudley Rd, Ste 100",FAIRFAX,Virginia,22030,244700,Manassas Branch,2008-06-09,38.78502677,-77.51358617,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",7030 Little River Tpke,MCLEAN,Virginia,22102,123839,Annandale Branch,1995-09-01,38.82973358,-77.1889502,Fairfax,94.5911549475024,Relatively Moderate
58696,FVCbank,1301 9th St Nw,FAIRFAX,Virginia,22030,22970,Dc Branch,2013-11-28,38.90746806,-77.0237428,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1680 Capital One Dr,MCLEAN,Virginia,22102,42292688,"Capital One, National Association",1933-05-22,38.92411159,-77.21312302,Fairfax,94.5911549475024,Relatively Moderate
58696,FVCbank,"11260 Roger Bacon Dr, Ste 101",FAIRFAX,Virginia,22030,259916,Reston Branch,2011-06-27,38.95209101,-77.33459071,Fairfax,94.5911549475024,Relatively Moderate
58696,FVCbank,"2500 Wilson Blvd, Ste 100",FAIRFAX,Virginia,22030,76669,Arlington Branch,2009-02-17,38.88998299,-77.08910799,Fairfax,94.5911549475024,Relatively Moderate
58696,FVCbank,6975 a Springfield Blvd.,FAIRFAX,Virginia,22030,43859,Springfield Branch,2013-12-02,38.77798975,-77.18437685,Fairfax,94.5911549475024,Relatively Moderate
58696,FVCbank,6929 Arlington Rd,FAIRFAX,Virginia,22030,47842,Bethesda Branch,1991-04-21,38.97848202,-77.098472,Fairfax,94.5911549475024,Relatively Moderate
58696,FVCbank,224 Albemarle St,FAIRFAX,Virginia,22030,39740,Baltimore Branch,2002-06-30,39.286595,-76.60278996,Fairfax,94.5911549475024,Relatively Moderate
59183,Trustar Bank,9883 Georgetown Pike,GREAT FALLS,Virginia,22066,519604,Trustar Bank,2019-07-08,38.99726306,-77.28789714,Fairfax,94.5911549475024,Relatively Moderate
59183,Trustar Bank,"1650 Tysons Blvd, Suite 1150",GREAT FALLS,Virginia,22066,78455,Tysons Branch,2019-12-16,38.92507844,-77.22342036,Fairfax,94.5911549475024,Relatively Moderate
59183,Trustar Bank,1817 Fountain Dr,GREAT FALLS,Virginia,22066,66661,Reston Branch,2020-06-22,38.96122385,-77.35658047,Fairfax,94.5911549475024,Relatively Moderate
59183,Trustar Bank,"7811 Montrose Rd Fl 5, Fifth Floor",GREAT FALLS,Virginia,22066,15631,"Potomac, Maryland Branch",2021-03-30,39.05781698,-77.15995099,Fairfax,94.5911549475024,Relatively Moderate
59183,Trustar Bank,"1701 Pennsylvania Ave Nw, Ste 200",GREAT FALLS,Virginia,22066,12791,"Washington, D.C. Branch",2022-08-15,38.89934411,-77.03982675,Fairfax,94.5911549475024,Relatively Moderate
58243,John Marshall Bank,842 S King St,RESTON,Virginia,20190,220763,Leesburg Branch,2009-01-12,39.10299301,-77.57196403,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",10400 Old Georgetown Rd,MCLEAN,Virginia,22102,125146,Georgetown Square Branch,1996-08-05,39.02530601,-77.12717004,Fairfax,94.5911549475024,Relatively Moderate
58243,John Marshall Bank,"11 N Washington St, Ste 100",RESTON,Virginia,20190,91476,Rockville Branch,2008-10-31,39.084706,-77.15242304,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association",10745 S De Anza Blvd,TYSONS,Virginia,22102,614837,Cupertino Office Branch,2006-12-11,37.312497,-122.032677,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",21117 Frederick Rd,MCLEAN,Virginia,22102,193437,Frederick Road Branch,2003-09-11,39.20432201,-77.24529603,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association",1572 Union Tpke,TYSONS,Virginia,22102,1102912,New Hyde Park Wealth Center Branch,1976-03-01,40.75412601,-73.69007291,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",13301 New Hampshire Ave,MCLEAN,Virginia,22102,212916,13301 New Hampshire Avenue Branch,2003-09-18,39.073345,-77.00213501,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association",445 N Bedford Dr,TYSONS,Virginia,22102,7211680,Beverly Hills Wealth Center Branch,1984-05-04,34.06848501,-118.40614,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",5750 Youree Dr,MCLEAN,Virginia,22102,230469,Southfield Branch,1971-09-20,32.45503499,-93.72246602,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association",920 5th Ave,TYSONS,Virginia,22102,361141,Seattle Wealth Center Branch,2002-12-09,47.606471,-122.331282,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",14943 Shady Grove Rd,MCLEAN,Virginia,22102,329168,Falls Grove Branch,2003-02-20,39.09768898,-77.19346603,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association","1107 S Baldwin Ave, Ste C",TYSONS,Virginia,22102,1040638,Arcadia Branch,2003-11-17,34.126892,-118.055319,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",2063 West St,MCLEAN,Virginia,22102,300381,2063 West Street,2003-01-16,38.98321302,-76.53866396,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association",601 Montgomery St,TYSONS,Virginia,22102,5044006,San Francisco Wealth Center Branch,2004-07-01,37.79483399,-122.403539,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",6949 Commerce St,MCLEAN,Virginia,22102,480991,Commerce Street Branch,2002-07-11,38.78188674,-77.18589122,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association",39410 Fremont Blvd,TYSONS,Virginia,22102,343168,Fremont Wealth Center Branch,2006-10-23,37.54579101,-121.981979,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",9181 Mansfield Rd,MCLEAN,Virginia,22102,236047,South Shreveport Branch,1971-05-10,32.40254299,-93.80294302,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",2611 Brandermill Blvd,MCLEAN,Virginia,22102,94350,Waugh Chapel Branch,2001-07-19,39.03686,-76.67924901,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",4700 Langston Blvd,MCLEAN,Virginia,22102,118456,Waverly Hills Branch,1996-08-29,38.89819202,-77.12108897,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association",15315 Culver Dr,TYSONS,Virginia,22102,711024,Irvine Center Drive Branch,2023-03-31,33.697175,-117.799913,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",14001 Lee Jackson Memorial Hwy,MCLEAN,Virginia,22102,428488,Chantilly Branch,1998-10-09,38.89388045,-77.43181945,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association",407 Main St,TYSONS,Virginia,22102,1030001,Chatham Wealth Center Branch,2009-06-22,40.74251498,-74.38900897,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1201 Elden St,MCLEAN,Virginia,22102,364407,Elden Branch,1998-02-21,38.96225,-77.39888393,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association",196 Bellevue Way Ne,TYSONS,Virginia,22102,504447,Bellevue Downtown Wealth Center Branch,2009-12-14,47.61585377,-122.2017805,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",509 N Frederick Ave,MCLEAN,Virginia,22102,225515,North Frederick Branch,1997-07-21,39.15183302,-77.210717,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association","1441 Brickell Ave, Suite 1110",TYSONS,Virginia,22102,3719958,Latin America International Center Branch,2023-03-31,25.758797,-80.19158001,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",4825 Cordell Ave,MCLEAN,Virginia,22102,1121891,Cordell Avenue Branch,1997-02-21,38.99098501,-77.09691598,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association",802 7th St Nw,TYSONS,Virginia,22102,1797007,802 7Th Street Branch,2020-11-30,38.90002845,-77.02214245,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",2045 Airline Dr,MCLEAN,Virginia,22102,1054545,AirlineShe Branch,1970-07-01,32.53200199,-93.70570297,Fairfax,94.5911549475024,Relatively Moderate
57890,"HSBC Bank USA, National Association","8100 Transit Road, Suite 500, Suite 500",TYSONS,Virginia,22102,3803224,Amherst Wealth Center Branch,2020-11-30,42.98891277,-78.69741147,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",500 S Washington St,MCLEAN,Virginia,22102,279057,South Washington Branch,1996-09-17,38.800015,-77.047765,Fairfax,94.5911549475024,Relatively Moderate
58243,John Marshall Bank,"1943 Isaac Newton Sq E, Ste 100",RESTON,Virginia,20190,576984,John Marshall Bank,2006-04-17,38.95221494,-77.33598454,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,4230 John Marr Dr,FAIRFAX,Virginia,22030,107683,Annandale Branch,1997-07-01,38.83168065,-77.18983876,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,4021 University Dr,FAIRFAX,Virginia,22030,155223,Fairfax Branch,1998-07-03,38.844877,-77.30542504,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,2930 Wilson Blvd,FAIRFAX,Virginia,22030,268654,Clarendon Branch,1994-08-01,38.88802498,-77.09384401,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",345 Tunica Dr E,MCLEAN,Virginia,22102,56740,Marksville Branch,1993-11-08,31.12014801,-92.066771,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",122 W Church St,MCLEAN,Virginia,22102,33546,Bunkie Main Office Branch,1953-03-28,30.95304199,-92.18393601,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,100 Broad Street Rd,FAIRFAX,Virginia,22030,109726,Goochland Centerville Branch,2003-10-20,37.67153599,-77.68699199,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",3701 Jackson St,MCLEAN,Virginia,22102,221665,Macarthur Branch,1958-06-30,31.28452799,-92.47573697,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,217 East Main St,FAIRFAX,Virginia,22030,119021,"Bank Of Louisa, National Association Branch",2004-04-19,38.02219802,-77.99954704,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1000 Shirley Rd,MCLEAN,Virginia,22102,0,Shirley Road Drive-In Branch,1989-01-03,30.95989202,-92.19250098,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1949 Sandy Hook Rd,FAIRFAX,Virginia,22030,69365,Goochland Courthouse Branch,2002-11-25,37.70025,-77.88845397,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,9951 Brook Rd,FAIRFAX,Virginia,22030,57117,Virginia Center Office,1999-06-14,37.670452,-77.46015497,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,2120 Baldwin Ave,FAIRFAX,Virginia,22030,86405,Essex Bank Crofton Branch,1954-01-01,38.99164299,-76.69476802,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",409 Cary Ave,MCLEAN,Virginia,22102,39573,Jennings Branch,1934-10-01,30.223961,-92.65945403,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,6315 Mechanicsville Tpke,FAIRFAX,Virginia,22030,76549,East Hanover Branch,1992-08-17,37.61661399,-77.31923599,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",3225 Ryan St,MCLEAN,Virginia,22102,397681,Ryan Street Branch,1958-09-18,30.19849401,-93.21829798,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,4935 Richmond Tappahannock Hwy,FAIRFAX,Virginia,22030,79791,King William Branch,1988-11-21,37.721322,-77.208133,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1300 Ruth St,MCLEAN,Virginia,22102,112404,Sulphur Branch,1975-03-10,30.22828401,-93.37571901,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,2320 Anderson Hwy,FAIRFAX,Virginia,22030,155552,"Bank Of Powhatan, Na, Branch",2000-03-20,37.51866202,-77.80596397,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,654 Northumberland Hwy,FAIRFAX,Virginia,22030,31124,Callao Office Branch,2008-01-01,37.96666502,-76.54944703,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",3110 College Dr,MCLEAN,Virginia,22102,2121181,College Drive Branch,1995-12-18,30.41943138,-91.14163579,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,14750 Northumberland Highway,FAIRFAX,Virginia,22030,30072,Burgess Office Branch,2007-10-15,37.862683,-76.34503,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1501 Veterans Memorial Blvd,MCLEAN,Virginia,22102,320744,Veterans Blvd Branch,1994-12-30,30.002404,-90.13930099,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1230 Race Rd,FAIRFAX,Virginia,22030,33513,Essex Bank Rosedale Branch,2004-10-08,39.33921399,-76.48402904,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1047 W Tunnel Blvd,MCLEAN,Virginia,22102,207314,Houma Main Office Branch,1974-01-28,29.59178102,-90.73676003,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,3740 Winterfield Rd,FAIRFAX,Virginia,22030,39171,Bank Of Powhatan Winterfield Branch,2009-06-22,37.55411202,-77.66745402,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1200 W Airline Hwy,MCLEAN,Virginia,22102,176378,West Airline Branch,1974-05-27,30.07221499,-90.49149003,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1835 West St,FAIRFAX,Virginia,22030,44174,Annapolis Branch,2014-03-24,38.97941601,-76.52335198,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",2447 Highway 18,MCLEAN,Virginia,22102,9238,Edgard Branch,1969-10-16,30.04618302,-90.56155797,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1325 Tappahannock Blvd,FAIRFAX,Virginia,22030,115359,Tappahannock Branch,2014-04-07,37.90998198,-76.86358902,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1312 S Burnside Ave,MCLEAN,Virginia,22102,286546,Burnside Branch,1982-12-13,30.22264001,-90.92008499,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,6143 High Bridge Rd,FAIRFAX,Virginia,22030,40932,Bowie Branch,2015-01-12,38.97357861,-76.77271386,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",12269 Highway 90,MCLEAN,Virginia,22102,193772,Boutte Branch,1982-03-15,29.91152401,-90.34906901,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,2703 Buford Rd,FAIRFAX,Virginia,22030,25675,Bon Air Office Branch,2015-08-03,37.534988,-77.56107904,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",4416 Ambassador Caffery Pkwy,MCLEAN,Virginia,22102,204181,Ambassador Caffery Branch,1995-01-31,30.15641099,-92.049182,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,12254 West Broad Marketplace,FAIRFAX,Virginia,22030,19475,West Broad Marketplace Branch,2017-05-16,37.66058741,-77.63829502,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",8117 W Judge Perez Dr,MCLEAN,Virginia,22102,179519,Civic Center Branch,1982-03-09,29.95614599,-89.98401902,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",137 Royal St,MCLEAN,Virginia,22102,5267313,French Quarter Branch,1996-11-25,29.95407202,-90.06849503,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,21437 Timberlake Rd,FAIRFAX,Virginia,22030,35319,Lynchburg Branch,2017-06-19,37.32956301,-79.24662101,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,2069 E Highway 501,FAIRFAX,Virginia,22030,44791,Conway Branch,2005-06-29,33.798397,-79.00272699,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1201 Knox Abbott Dr,FAIRFAX,Virginia,22030,76132,Cayce Office Branch,2007-07-02,33.97947402,-81.06940198,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",2318 Richmond Rd,MCLEAN,Virginia,22102,107673,Central Mall Branch,1984-12-17,33.45517801,-94.084292,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,2636 S Highway 17,FAIRFAX,Virginia,22030,81498,Garden City Branch,2006-04-05,33.58982801,-79.00783098,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",3775 Stagg Dr,MCLEAN,Virginia,22102,698022,Gateway Branch,1959-09-12,30.06957598,-94.13191403,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,2023 Sunset Blvd,FAIRFAX,Virginia,22030,62277,Congaree State Bank,2006-10-16,33.998598,-81.09591603,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",9638 Florida Blvd,MCLEAN,Virginia,22102,198486,Broadmoor Branch,1958-02-10,30.45482632,-91.07947744,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",2412 Manhattan Blvd,MCLEAN,Virginia,22102,231278,Manhattan Branch,1999-10-05,29.87696999,-90.05133501,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,"250 M St Se, Ste 100",FAIRFAX,Virginia,22030,96111,Navy Yard Branch,2021-09-27,38.87673774,-77.0024775,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,700 Main St,FAIRFAX,Virginia,22030,67294,North Myrtle Beach Branch,2003-02-25,33.82600598,-78.67661002,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1506 S Morrison Blvd,MCLEAN,Virginia,22102,78860,South Morrison Branch,2000-10-02,30.484908,-90.48325699,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,901 E Main St,FAIRFAX,Virginia,22030,139298,Lincoln Main Branch,2000-12-08,35.47561599,-81.245662,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",7601 S Broadway Ave,MCLEAN,Virginia,22102,505817,South Broadway Branch,2003-12-08,32.26606302,-95.30824398,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,991 38th Ave N,FAIRFAX,Virginia,22030,301006,Myrtle Branch,1997-04-25,33.72317801,-78.86611597,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",3540 Saint Charles Ave,MCLEAN,Virginia,22102,222973,St. Charles Avenue Branch,1933-05-22,29.92720898,-90.09323304,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",5175 Plank Rd,MCLEAN,Virginia,22102,81611,Delmont Village Branch,1955-09-01,30.4962584,-91.15551689,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,13021 Ocean Hwy,FAIRFAX,Virginia,22030,19971,Pawley'S Island Branch,2013-10-28,33.47083201,-79.10605398,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",301 Homer Rd,MCLEAN,Virginia,22102,0,Homer Road Drive-Up,1967-12-18,32.621973,-93.27558402,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,4506 Socastee Blvd,FAIRFAX,Virginia,22030,32845,Socastee Branch,2014-08-11,33.68486299,-78.98816796,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",618 Main St,MCLEAN,Virginia,22102,56216,Minden Main Office Branch,1931-02-10,32.61528298,-93.28658904,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1724 State Rd,FAIRFAX,Virginia,22030,28898,Cane Bay Branch,2014-08-13,33.106238,-80.12522702,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",110 Franklin Ave,MCLEAN,Virginia,22102,47858,Napoleonville Branch,1994-02-16,29.94087601,-91.02448201,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,3695 E North St,FAIRFAX,Virginia,22030,31882,Greenville Branch,2015-08-31,34.873003,-82.32976303,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",3510 Highway 70 S,MCLEAN,Virginia,22102,33922,Pierre Part Branch,1993-10-04,29.953976,-91.21320299,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,4710 Oleander Dr,FAIRFAX,Virginia,22030,31788,Wilmington Branch,2016-04-19,34.20974401,-77.88434801,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",3908 Highway 1,MCLEAN,Virginia,22102,62583,Raceland Branch,1964-08-15,29.72832302,-90.602594,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,"115 N 3rd St, Ste 101",FAIRFAX,Virginia,22030,50989,Wilmington Branch,2016-12-29,34.23744402,-77.94662999,Fairfax,94.5911549475024,Relatively Moderate
